# This is a bar (= "|") separated ascii table having the following columns: 
#  1 SNAME: SINGG name
#  2 NEDNAME: NED name
#  3 NNEDMATCH: Number of NED position matches
#  4 SEPNED: Separation master to best NED match [arcsec]
#  5 OBJTYP: Object type from NED
#  6 MORPH: Morphology from NED
#  7 NREF: Number of references for best NED match
#  8 NREFTOT: Sum of all references to NED matched objects
#  9 HAFLAG: Halpha status flag [-1:1] (master)
# 10 UVFLAG: GALEX status flag [-1:3] (master)
# 11 RA: RA master db (J2000) [deg]
# 12 DEC: Dec master db (J2000) [deg]
# 13 LMHI: Log(M_HI [Msun])
# 14 VHEL: Heliocentric velocity (from HIPASS) [km/s]
# 15 MAGR: R-band apparent magnitude [ABmag] (SINGG)
# 16 MUER: R-band surface bright dust corr [ABmag/arcsec^2] (SINGG)
# 17 RER: R-band half-light radius [arcsec] (SINGG)
# 18 RMAXR: Maximum radius for R-band and H-alpha [arcsec] (SINGG)
# 19 FLXNUV: NUV flux full aperture [erg/cm^2/sec/A] (SUNGG)
# 20 SENUV: NUV eff surf bright [ABmag/arcsec^2] (SUNGG)
# 21 RENUV: NUV half-light radius [arcsec] (SUNGG)
# 22 RMAXNUV: UV full flux aperture radius [arcsec] (SUNGG)
J0243-16|NGC 1074|0|2.28797|G|SAB(r)ab pec:|14|14|-1|0|40.900000|-16.297500|10.4843|7664.90|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0246-07|NGC 1084|35|0.672898|G|SA(s)c         HII|329|379|-1|3|41.499710|-7.5786390|9.80492|1405.40|0.00000|0.00000|0.00000|0.00000|1.09100e-13|22.1720|54.6910|252.000
J0246-30|NGC 1097|113|1.66140|G|(R'_1:)SB(r'l)bSy1|617|740|1|3|41.579025|-30.274540|10.0708|1270.00|8.79143|19.3899|79.2337|353.261|1.76400e-13|24.7308|124.620|369.600
J0249+01|APMUKS(BJ) B024633.05+014530.6|0|0.775793|G|dIn|10|10|-99|-1|42.284167|1.9655833|8.97599|2934.70|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0249+02|APMUKS(BJ) B024632.37+01553 ID|0|28.7857|PofG||0|0|-1|0|42.275002|2.1363888|9.51741|1104.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0249-02|UGCA 044|2|4.59967|G|IB(s)m:|18|18|1|3|42.341377|-2.6545010|8.85122|1092.00|14.9618|23.8956|27.6275|72.0031|4.97100e-15|24.8389|21.2505|114.000
J0249-07|NGC 1110|5|10.3813|G|SB(s)m: sp|38|45|-1|1|42.290417|-7.8347222|9.39132|1332.40|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0249-08|SDSS J024915.41-081132.2|1|15.8037|*|Point Src [SDSS]|0|0|-1|1|42.310417|-8.1899996|8.85364|1446.70|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0256-54|ESO 154- G 023|1|15.5552|G|SB(s)m|58|59|1|3|44.216290|-54.569176|9.23741|573.000|12.0761|24.3538|126.838|342.276|5.33800e-14|26.4800|160.000|324.000
J0257-02|IC 1870|1|21.7346|G|SB(s)m|35|35|-1|-1|44.468750|-2.3428333|9.63575|1538.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0258-74:S1|ESO 031- G 005|1|1.12460|G|SAB(rs)bc      HII|32|32|1|3|44.526997|-74.456329|10.4086|4805.30|12.7275|20.4738|20.2533|120.158|6.69600e-15|23.1709|22.8092|178.200
J0258-74:S2|MRSS 031-108705|0|1.75358|G||0|0|1|3|44.718449|-74.431458|10.4086|4805.30|15.0747|21.6645|10.3391|45.7514|2.08300e-15|24.3630|15.6560|60.0000
J0258-74:S3|2MASX J02584292-7426028|0|0.521088|G||0|0|1|3|44.678181|-74.434319|10.4086|4805.30|15.9712|21.6979|6.71848|38.3689|1.32000e-16|25.4564|10.1170|19.8000
J0258-74:S4|MRSS 031-111159|0|0.193953|G||0|0|1|3|44.371792|-74.376320|10.4086|4805.30|17.0941|21.8023|4.07116|17.5141|1.70200e-16|25.4984|7.68381|24.0000
J0302-18|NGC 1179|3|0.00922076|G|SB(rs)d|78|78|-1|3|45.660332|-18.897779|9.84145|1777.20|0.00000|0.00000|0.00000|0.00000|4.43500e-14|23.8129|50.9691|264.000
J0302-22|NGC 1187|0|8.41817|G|SB(r)c         HII|189|189|0|1|45.654583|-22.865778|9.72852|1390.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0303-22|ESO 547- G 007|0|2.13410|G|Irr|11|11|-99|-1|45.938750|-22.253389|9.81444|4302.10|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0305-45|ESO 248- G 002|1|0.0212944|G|SB(s)d|26|27|-1|3|46.275921|-45.962078|8.94643|1391.00|0.00000|0.00000|0.00000|0.00000|3.99200e-15|26.3483|33.1356|168.000
J0307-31|ESO 417- G 018|1|0.310782|G|SAB(r)c|39|39|1|3|46.804989|-31.400805|10.4148|4746.10|12.9453|21.7426|30.6484|109.833|1.60600e-14|26.0500|77.4000|158.400
J0309-20|NGC 1232|15|1.96146|G|SAB(rs)c       HII|225|240|-1|0|47.440000|-20.578889|10.2329|1678.20|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0309-41|ESO 300- G 014|1|5.60678|G|SAB:(s)dm|41|41|1|3|47.409534|-41.031307|9.00137|955.000|12.3686|23.2394|68.2770|160.060|2.54500e-14|24.5920|55.8620|264.000
J0310-22|IC 1898|0|3.23125|G|SB(s)c: sp     HII|49|49|-1|0|47.583333|-22.404472|9.24544|1326.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0310-33|ESO 357- G 007|1|10.7090|G|SB(s)m|26|26|1|3|47.599304|-33.153801|8.78587|1117.90|14.0631|23.8439|39.8605|113.328|7.19400e-15|26.2900|62.5000|125.400
J0310-39|ESO 300- G 016|1|1.66674|G|IAB(s)m: pec|16|16|1|3|47.543770|-40.002460|7.94840|709.700|15.5311|24.0154|21.1300|49.6419|2.65900e-15|23.3546|9.36028|92.4000
J0310-53|NGC 1249|2|12.7236|G|SB(rs)dm|79|79|-1|1|47.510417|-53.334167|9.70872|1072.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0311-08|NGC 1241|2|2.07700|G|SB(rs)b        Sy2|179|179|-1|1|47.810417|-8.9221111|10.3033|4038.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0313-57|ESO 116- G 012|1|0.00922076|G|SB(s)m|45|46|-1|3|48.269791|-57.357220|9.14066|1146.60|0.00000|0.00000|0.00000|0.00000|4.04200e-14|21.9120|21.4484|237.600
J0314-02|NGC 1253|1|5.99213|G|SAB(rs)cd|79|79|-1|0|48.539167|-2.8221389|10.1586|1709.30|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0314-04|DDO 032|2|6.44673|G|IB(s)m|31|31|1|3|48.658131|-4.7748461|9.52854|2217.70|13.5806|22.3801|28.6134|84.9613|1.33200e-14|24.9300|47.4000|96.0000
J0317-22|ESO 481- G 017|0|1.94949|G|SAB(r)ab|28|28|1|3|49.268917|-22.866169|10.1353|3922.50|12.1988|19.5196|15.9139|101.972|1.13000e-14|24.8500|49.9000|102.000
J0317-37|FCCB 0035|0|0.679964|G|BCD?|8|8|1|3|49.376850|-37.843792|8.03290|996.200|16.0441|22.2720|7.53659|35.4907|2.43700e-15|23.1220|6.79400|72.0000
J0317-41|NGC 1291|25|8.03888|G|(R_1)SB(1)0/a  HII|252|345|1|3|49.325748|-41.106232|9.41335|838.600|8.29314|18.9282|75.6483|357.489|2.49300e-14|18.5655|23.3890|132.000
J0317-66|NGC 1313|139|14.5481|G|SB(s)d         HII|384|526|1|3|49.568741|-66.494278|9.25854|470.400|8.94468|20.5828|110.939|398.522|6.42400e-13|23.9900|255.000|514.800
J0318-27|NGC 1292|0|1.21287|G|SA(s)c         HII|74|74|-1|0|49.561667|-27.610389|9.25945|1365.30|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0319-49|IC 1914|0|0.0130401|G|SA(s)cd|34|34|-1|3|49.855171|-49.599720|9.33490|1028.30|0.00000|0.00000|0.00000|0.00000|3.14800e-14|24.1060|42.5806|250.800
J0320-52|NGC 1311|13|4.55490|G|SB(s)m|63|82|1|3|50.030972|-52.185902|8.24992|569.100|12.4234|22.1994|39.9834|258.725|3.06700e-14|25.6600|105.100|211.200
J0322-04|NGC 1314|0|0.729664|G|SA(rs)d|21|21|1|3|50.671318|-4.1864653|10.0236|3936.40|12.9897|21.6148|27.8838|89.7704|9.28300e-15|25.2900|52.4000|105.600
J0322-15a|MCG -03-09-027|0|3.47156|G|SB(s)m|10|10|-99|-1|50.464583|-15.709944|9.21711|2005.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0323-16|HIPASS J0323-16|0|0.00614717|G||2|2|-1|1|50.962502|-16.014166|10.5075|11613.3|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0323-36|NGC 1326|0|0.299986|G|(R_1)SB(rl)0/a LINER|203|203|-1|1|50.985000|-36.464583|9.22080|1359.10|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0324-21b|NGC 1325A|1|1.93081|G|SB(rs)bc?|41|41|-1|0|51.202083|-21.336722|8.47747|1333.10|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0325-36b:S1|NGC 1326B|1|2.60835|G|SB(s)m: sp|33|33|1|3|51.333946|-36.385193|9.42328|1001.30|12.6774|22.9661|51.9141|176.945|3.75100e-14|25.8800|115.000|231.000
J0325-36b:S2|NGC 1326A|15|7.96397|G|SB(s)m:|52|66|1|-1|51.282734|-36.363468|9.42328|1001.30|13.3233|22.7571|34.3887|116.806|0.00000|0.00000|0.00000|0.00000
J0325-52:S1|IC 1933|0|1.32604|G|(R'_2)SB(s)d|48|48|1|3|51.416443|-52.785160|9.07787|1060.80|12.2633|21.0399|26.3488|96.7302|4.87100e-14|23.4661|41.0080|191.400
J0325-52:S2|APMUKS(BJ) B032426.75-525829.6|0|2.44063|G||0|0|1|3|51.464233|-52.801250|9.07787|1060.80|16.3606|21.4428|4.40710|15.0429|2.14000e-15|22.5451|4.39000|46.2000
J0328-08|NGC 1337|0|1.04661|G|SA(s)cd|85|85|1|3|52.024570|-8.3884811|9.78105|1238.70|11.4638|22.1215|69.9847|188.653|3.86000e-14|25.8200|145.000|290.400
J0331-30|ESO 418- G 008|0|2.14254|G|SB(r)d|54|54|-1|1|52.878333|-30.213583|8.78479|1189.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0331-51|IC 1954|1|1.29171|G|SA(s)c|75|76|1|3|52.881290|-51.905018|8.96358|1063.40|11.1212|20.6998|39.9396|177.627|5.80100e-14|21.5122|20.5886|178.200
J0333-36|NGC 1365|16|0.0470168|G|(R')SBb(s)b;HIISy1.8|778|791|-1|3|53.401550|-36.140400|10.3301|1636.40|0.00000|0.00000|0.00000|0.00000|3.13600e-13|19.9107|25.5835|508.200
J0333-50|IC 1959|2|1.03814|G|SB(s)m: sp|52|58|1|3|53.302395|-50.414536|8.60642|640.200|12.6221|22.3503|38.7230|121.088|4.03200e-14|25.4600|90.0000|184.800
J0334-51|APMUKS(BJ) B033332.87-513715.0|1|1.50943|G||0|0|1|3|53.745739|-51.455025|8.16469|1023.50|15.6874|24.9027|29.6562|51.7268|2.70400e-15|26.0867|27.3750|105.600
J0334-61|AM 0333-611|0|3.51199|G|IB(s)m|14|14|-1|0|53.563750|-61.095583|8.49623|1176.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0335-24|NGC 1371|3|1.22121|G|(R')SAB(r'l)a|130|134|1|3|53.755688|-24.933548|9.83513|1462.90|10.2146|20.0089|49.5065|289.630|4.06200e-14|26.1538|150.961|277.200
J0336-24|ESO 482- G 013|1|0.0898202|G|Sb:|15|15|-1|3|54.224480|-24.912710|8.54370|1856.40|0.00000|0.00000|0.00000|0.00000|6.17400e-15|22.8070|11.2580|66.0000
J0336-43|IC 1970|0|1.63676|G|SAb: sp|49|49|-1|-1|54.130833|-43.956556|9.12322|1244.20|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0337-24|NGC 1385|0|4.84828|G|SB(s)cd        HII|202|202|-1|1|54.370000|-24.501639|9.47817|1496.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0337-43|ESO 249-IG 008|0|0.370440|G|S0|9|9|-1|0|54.328750|-43.586083|8.40114|1256.70|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0338-26|NGC 1398|1|5.22614|G|(R_1R'_2)SB(rs)ab;Sy|181|182|-1|1|54.717917|-26.336528|9.59098|1395.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0339-31|NGC 1406|0|4.29557|G|SB(s)bc: sp    HII|100|100|-1|-1|54.846667|-31.322556|9.17081|1075.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0341-01|HIPASS J0341-01|3|3.02132|G|Sc|10|11|1|-1|55.436035|-2.0022976|9.63147|3420.90|14.6229|22.9286|23.5004|65.1375|0.00000|0.00000|0.00000|0.00000
J0342-13:S1|NGC 1421|0|0.671809|G|SAB(rs)bc:     HII|168|168|1|3|55.621841|-13.487923|9.85462|2075.80|10.9907|20.6803|49.5391|217.410|5.45900e-14|23.8300|87.4000|178.200
J0342-13:S2|APMUKS(BJ) B033959.58-133449.0|0|0.889802|G||2|2|1|3|55.583744|-13.421904|9.85462|2075.80|17.3936|22.5947|4.97114|20.0029|2.70500e-16|24.4600|12.1000|26.4000
J0342-29|NGC 1425|0|5.61357|G|SA(rs)b        HII|154|154|-1|0|55.547917|-29.891778|9.74531|1510.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0342-36|NGC 1437A|0|3.31018|G|SAB(s)dm|34|34|1|3|55.759151|-36.272442|8.39315|889.100|13.6399|22.6854|28.1882|81.7719|1.30700e-14|23.9921|26.6670|114.000
J0342-47|NGC 1433|0|4.23077|G|(R'_1)SB(rs)ab Sy2|195|195|-1|0|55.506250|-47.220917|9.17642|1075.20|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0343-15|MCG -03-10-041|1|2.22562|G|SB(s)dm|18|18|-1|-1|55.897500|-16.014028|8.68016|1208.20|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0344-44|NGC 1448|4|1.04202|G|SAcd: sp|227|318|1|3|56.133125|-44.644558|9.93572|1167.30|10.4753|21.0409|65.8753|359.539|8.94000e-14|25.4600|167.500|336.600
J0345-35|ESO 358- G 060|0|6.10834|G|IB(s)m: sp|33|33|1|3|56.301701|-35.572350|8.46103|803.500|15.4903|24.7118|29.4499|88.5646|4.29100e-15|26.5600|52.5000|105.600
J0347-38|ESO 302- G 009|0|2.93522|G|SB(s)m|38|38|-1|-1|56.891250|-38.576917|8.76810|987.700|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0348-39|ESO 302- G?010|1|4.91166|G|IB(s)m|14|14|1|3|57.125145|-39.426357|8.43343|1168.30|15.3128|23.6302|19.7423|39.5686|2.47600e-15|26.6500|37.3000|78.0000
J0348-48|ESO 201- G 002|1|0.940331|G|IAB(s)m|8|8|-1|0|57.178750|-48.419444|8.37463|1481.10|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0349-48|IC 2000|0|1.94080|G|SB(s)cd: sp|42|42|1|3|57.281509|-48.858425|9.09703|981.000|12.0076|22.8394|67.4938|229.372|2.49100e-14|25.8900|107.500|217.800
J0351-38|ESO 302- G 014|0|3.56159|G|Im pec|33|33|1|3|57.921661|-38.452053|8.55291|871.700|14.8448|24.1787|31.3501|80.8799|9.54000e-15|25.0048|28.3686|112.200
J0352-44|NGC 1476|0|1.00803|G|Sa? pec|18|18|-99|-1|58.036250|-44.532389|9.03333|1685.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0352-47|NGC 1483|0|0.417691|G|SB(s)c|43|43|0|0|58.198333|-47.477556|9.02193|1150.40|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0354-36a|IC 2006|0|0.615209|G|E|138|138|-1|0|58.618333|-35.967111|8.92719|1388.10|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0354-36b|APMUKS(BJ) B035227.14-370700.1|0|5.62522|G||0|0|-1|0|58.572917|-36.970972|8.73036|1038.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0354-43|ESO 249- G 026|0|3.18141|G|S?|12|12|1|3|58.554211|-43.756931|8.56354|923.600|15.3719|23.2574|16.0084|50.3765|7.46600e-15|23.1185|15.4920|96.0000
J0354-44|ESO 249- G 027|1|3.90471|G|IB(s)m: sp|17|17|-1|0|58.620833|-44.753111|8.67862|1234.30|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0355-40|ESO 302- G 021|0|6.85229|G|S|8|8|1|3|58.969215|-40.686317|7.95604|792.200|15.2421|22.8354|13.9304|70.7929|4.24300e-15|25.8700|32.7000|66.0000
J0355-42|NGC 1487|3|13.6108|GPair|Pec|87|105|1|3|58.936974|-42.367851|9.25409|848.300|11.5367|21.0159|36.4624|264.588|9.88700e-14|21.9485|29.6640|244.200
J0357-46|NGC 1493|2|0.436319|G|SB(rs)cd|96|97|-1|3|59.364120|-46.210720|9.31069|1053.40|0.00000|0.00000|0.00000|0.00000|1.05100e-13|22.2251|33.8308|204.600
J0357-48|NGC 1494|1|1.90000|G|SAB(rs)cd|57|58|0|-1|59.428750|-48.908611|9.20391|1128.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0358-44|NGC 1495|0|4.58528|G|Sc? sp|40|40|-1|0|59.589167|-44.466000|9.11700|1283.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0359-45:S1|Horologium Dwarf|2|9.61951|G|IB(s)m|30|30|1|3|59.811188|-45.872192|8.65153|897.700|14.7464|24.0328|30.7998|79.7182|7.86200e-15|25.5784|40.0020|158.400
J0359-45:S2|ESO 249- G 035|0|3.23047|G|SBcd: sp|22|22|1|3|59.734535|-45.859116|8.65153|897.700|15.7926|23.3059|13.4165|40.9416|2.08500e-15|26.4020|32.2400|105.600
J0359-46|AM 0358-465|0|1.31413|G|S|6|6|0|0|59.984583|-46.784778|8.32460|1007.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0400-49|ESO 201- G 014|0|2.66628|G|S0^0^:|12|12|-1|0|60.121667|-49.029361|8.59796|1058.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0400-52:S1|ESO 156- G 029|2|1.13563|G|SA(rs)cd pec:|13|13|1|3|60.170101|-52.734085|10.6067|10566.0|14.5760|20.1149|6.79787|21.4142|3.96500e-15|26.7100|52.4000|105.600
J0400-52:S2|APMUKS(BJ) B035930.48-524923.4|0|0.205448|G||0|0|1|3|60.200287|-52.684113|10.6067|10566.0|20.1167|23.1508|1.74764|4.94728|1.12000e-16|26.7800|6.90000|19.8000
J0400-52:S3|2MASX J04000599-5239324|0|0.0350443|G||0|0|1|3|60.025124|-52.659065|10.6067|10566.0|16.2599|20.1849|2.95489|12.8312|6.37800e-16|25.7500|17.2000|39.6000
J0400-52:S4|IC 2028|0|0.284552|G|Scd:|14|14|1|-1|60.325951|-52.707523|10.6067|10566.0|13.8227|19.5715|8.09966|26.3979|0.00000|0.00000|0.00000|0.00000
J0400-52:S5|2MASX J04005301-5249379|1|0.234963|G|(R)SB(s)b? pec|6|7|1|3|60.220829|-52.827343|10.6067|10566.0|13.9182|20.0116|9.40846|47.1555|2.90100e-15|23.7500|24.8000|52.8000
J0400-52:S6|IC 2029|0|0.989666|G|SB(s)c pec|5|5|1|3|60.324337|-52.800781|10.6067|10566.0|14.4019|21.1294|12.0821|41.8224|9.87300e-16|25.8800|22.2000|46.2000
J0400-52:S7|APMUKS(BJ) B035951.83-525752.2|0|0.235886|G||0|0|1|3|60.287441|-52.825771|10.6067|10566.0|17.2917|21.8100|3.71789|15.9774|3.75400e-16|24.3500|22.2000|46.2000
J0400-52:S8||0|479496.|||0|0|0|-1|60.320833|-52.702361|10.6067|10566.0|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0400-52:S9||0|479831.|||0|0|0|3|60.330375|-52.796139|10.6067|10566.0|0.00000|0.00000|0.00000|0.00000|2.82000e-18|30.8100|6.50000|19.8000
J0403-01||0|296971.|||0|0|1|-1|60.883591|-1.9287517|8.61084|936.900|13.5692|22.4688|34.0394|59.8050|0.00000|0.00000|0.00000|0.00000
J0403-43:S1|NGC 1512|0|2.74554|G|SB(r)ab        AGN|201|201|1|3|60.975143|-43.348694|9.92894|900.600|10.0788|20.4774|59.9501|256.691|7.18100e-14|24.9041|120.421|316.800
J0403-43:S2|NGC 1510|0|1.31136|G|SA0^0^ pec?;HIIBCDG|116|116|1|2|60.885937|-43.399750|9.92894|900.600|12.8123|19.5763|10.0522|103.349|2.43300e-14|20.8525|9.12100|112.200
J0404-02|NGC 1507|2|7.71262|G|SB(s)m pec?|118|125|1|-1|61.113319|-2.1864417|9.15745|861.300|11.6620|20.9164|39.5843|162.716|0.00000|0.00000|0.00000|0.00000
J0404-54|NGC 1515|0|0.762869|G|SAB(s)bc|100|100|1|3|61.011250|-54.100262|8.88128|1175.20|10.5665|20.5870|50.9154|270.067|1.86800e-14|25.1000|97.5000|198.000
J0406-21|NGC 1518|1|25.0108|G|SB(s)dm        HII|82|82|1|3|61.705391|-21.179386|9.44795|919.700|11.3914|21.0584|42.1824|181.320|8.07800e-14|23.5900|72.5000|145.200
J0406-52|NGC 1522|0|2.27263|G|(R')S0^0^: pec|46|46|1|3|61.533508|-52.667866|8.43980|898.600|13.3560|20.4685|11.6704|80.5072|1.90000e-14|21.3018|9.23600|118.800
J0407-55|IC 2032|0|5.64668|G|IAB(s)m pec:|21|21|0|0|61.765417|-55.323722|8.47406|1068.60|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0408-35|ESO 359- G 022|1|0.0389994|G|Irr|11|11|-1|3|62.189930|-35.389500|8.41565|1429.60|0.00000|0.00000|0.00000|0.00000|3.41100e-15|23.1127|8.19337|92.4000
J0409-08|[RC3] 0406.7-0845|0|1.41061|G|SB(s)m|11|11|-1|-1|62.267083|-8.6265833|8.39694|896.600|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0409-56:S1|NGC 1533|23|0.575984|G|(L)SB(rs)0^0   LINER|127|150|1|3|62.466042|-56.118286|9.24247|790.100|10.3186|19.5971|35.0367|224.847|7.64900e-15|24.3500|67.4000|138.600
J0409-56:S2|IC 2038|0|8.37500|G|Sd pec:|21|21|1|3|62.224705|-55.991844|9.24247|790.100|14.1875|22.4716|19.6391|44.8084|4.43600e-15|26.1400|52.4000|105.600
J0411-32:S1|NGC 1532|2|0.709646|G|SB(s)b pec sp|120|121|1|-1|63.017815|-32.874172|10.0514|1039.60|9.43316|21.0153|111.342|642.569|0.00000|0.00000|0.00000|0.00000
J0411-32:S2|NGC 1531|0|1.56534|G|S0- pec:|55|55|1|-1|62.997456|-32.850445|10.0514|1039.60|11.9678|19.6283|15.8881|67.0088|0.00000|0.00000|0.00000|0.00000
J0411-35|ESO 359- G 024|2|0.627824|G|Irr|9|10|1|3|62.739494|-35.830967|8.27770|848.800|14.7746|22.6291|15.9387|73.2566|4.94700e-15|22.2463|7.19843|66.0000
J0412+02|UGC 02983|0|1.69140|G|SB(s)b:|28|28|1|3|63.218117|2.3698401|10.2037|5017.00|12.6268|19.7763|20.0255|121.526|1.86400e-15|24.1300|42.4000|85.8000
J0412-57|NGC 1543|0|0.640524|G|(R)SB(l)0^0|97|97|0|0|63.180000|-57.737833|8.73037|1175.80|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0415-56|NGC 1546|0|8.74632|G|SA0+?          HII|87|87|-99|-1|63.647917|-56.061028|8.68908|1284.20|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0417-50|NGC 1556|0|0.0159708|G|Sab pec?|38|38|-1|3|64.436790|-50.164440|8.64456|988.900|0.00000|0.00000|0.00000|0.00000|2.57600e-14|22.0627|17.1300|126.000
J0417-55|IC 2058|0|5.83769|G|Sc:            HII|67|67|-1|1|64.477083|-55.931306|9.10114|1380.60|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0419-21|ESO 550- G 023|1|1.57673|G|Sm|2|2|1|-1|65.052597|-21.244371|7.99700|900.100|17.2026|24.6536|13.1184|28.7796|0.00000|0.00000|0.00000|0.00000
J0419-54|NGC 1566|6|1.88784|G|(R'_1)SAB(rs)bcSy1|483|490|1|3|65.002182|-54.937344|10.1939|1503.00|9.26975|19.3316|59.8847|389.155|3.72500e-13|22.8035|86.8790|356.400
J0421-21|UGCA 090|1|5.79315|G|SB(s)d:|42|42|1|3|65.308525|-21.846169|9.31777|898.200|11.9387|22.8102|69.7148|189.127|4.57200e-14|25.0140|86.6210|270.600
J0422-59|HIPASS J0422-59|0|0.00434671|G||2|2|-1|0|65.572914|-59.272778|8.40889|1195.50|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0429-27|NGC 1592|7|4.08496|G|Pec|25|34|1|3|67.417305|-27.407396|8.37184|946.000|13.8878|22.4019|22.6567|89.9481|3.70900e-14|21.8404|14.0790|158.400
J0430-01|UGC 03070|0|2.03239|G|SAB(s)b pec:|38|38|1|-1|67.748215|-2.0037937|9.53380|2544.70|13.6731|21.7584|20.4288|119.453|0.00000|0.00000|0.00000|0.00000
J0433-75|IC 2089|0|1.82601|G|SAB(r)dm|8|8|1|3|68.210426|-75.539948|9.79106|4732.80|14.2333|21.5605|15.5358|61.4351|4.29600e-15|24.9800|34.8000|72.6000
J0436-03:S1|NGC 1622|0|1.04313|G|SAB(r)ab:|33|33|1|-1|69.152870|-3.1886268|10.4397|4843.00|11.4637|22.0737|81.2560|149.144|0.00000|0.00000|0.00000|0.00000
J0436-03:S2|NGC 1625|0|1.19849|G|SB(rs)b:|46|46|1|-1|69.276360|-3.3033135|10.4397|4843.00|12.2067|20.8109|31.6615|122.536|0.00000|0.00000|0.00000|0.00000
J0436-03:S3|NGC 1618|0|1.02508|G|SB(r)b:|31|31|0|-1|69.027292|-3.1485556|10.4397|4843.00|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000|0.00000
J0437-09|IC 0382|0|0.596885|G|SAB(rs)c:|32|32|1|3|69.481300|-9.5192766|10.4334|4998.80|12.1080|20.0233|23.9859|104.653|1.33600e-14|24.5500|57.4000|118.800
J0439-47|ESO 202-IG 048|0|1.62699|G|(PR?)|11|11|1|3|69.955101|-47.527531|8.79151|1368.50|14.5793|22.6400|17.8789|96.9544|5.18600e-15|25.0800|35.0000|72.6000
